title,url,author,date,hubs,views,comments,rating,text
Депо раздора,https://habr.com/ru/articles/907780/,Catx2,2025-05-08T12:20:57.000Z,,,,+31,"В Москве после длительной реконструкции открылось Трамвайное депо имени П. Л. Апакова. Казалось бы, прекрасно: лакомый клочок земли в центре столицы спасён от застройки очередным цветастым барахлом, трамвай получил современную эксплуатационную базу и сохранил подразделение, оставившее заметный след в истории транспорта всей страны. Но куда ж мы без ложки дёгтя: в ходе «бережной» реконструкции город потерял замечательный памятник архитектуры и инженерной мысли."
Как мы упростили развертывание почтового сервиса для тестирования или сказ про Mailpit — он же сервис fakemail\mailtrap,https://habr.com/ru/articles/907922/,pograp,2025-05-08T12:15:55.000Z,,,,+3,"Привет! В нашей команде возникла задача — развернуть почтовый сервер для удобства тестирования. Цель — проверять, как различные сервисы осуществляют рассылку писем клиентам. В этой статье хочу поделиться нашим опытом, каким решением мы воспользовались и почему оно может быть полезно и вам."
Чтение на выходные: «Иконы графического дизайна» Джона Клиффорда,https://habr.com/ru/companies/onlinepatent/articles/907670/,Oksana_Nedvigina,2025-05-08T11:59:52.000Z,,,,+4,"Нам нравятся книги про дизайн и мы периодически приносим их вам в ленту. Сегодня берем с полки достаточно известную работу практикующего графического дизайнера Джона Клиффорда об иконах индустрии разных времен. Эту книгу называют энциклопедией, однако так ли это и какие аргументы есть за и против, обсудим в нашем материале."
Я портировала знаменитую утилиту Fetch на ReactOS,https://habr.com/ru/articles/907916/,MargoAugust,2025-05-08T11:57:14.000Z,,,,+8,"Да, я действительно написала Fetch-подобную утилиту для ReactOS. В этой статье я расскажу, как написание приложения для ReactOS стало моим первым опытом. При этом я не умею программировать."
"Paging3 в стиле Compose: секретный DSL, о котором молчат все Android-разработчики",https://habr.com/ru/articles/907910/,java73,2025-05-08T11:39:34.000Z,,,,+6,"В статье описан путь преобразования предложенного экспертами Google способа отображения страничных данных с использованием библиотеки Paging3 и Compose от развесистого сборника if'ов и when'ов, вероломно нарушающего все границы архитектурных слоев, до чистого, лаконичного и затягивающего в себя DSL."
Орган-на-чипе,https://habr.com/ru/articles/907908/,AIinChemistry,2025-05-08T11:35:01.000Z,,,,+7,"Введение:Разработка новых лекарственных препаратов — это сложный и многоэтапный процесс, требующий значительных временных и финансовых затрат. Для того чтобы вещество-кандидат стало лекарственным препаратом ему нужно пройти тернистый путь от лаборатории до пациента. Одной из основных причин непрохождения веществами-кандидатами этапов клинических исследований является ограниченная предсказательная способность традиционных доклинических моделей. Классические методы, такие как двумерные клеточные культуры и эксперименты на лабораторных животных, не всегда точно воспроизводят физиологические процессы человека, что приводит к неожиданным результатам на этапе клинических испытаний. С целью снижения рисков непрохождения препаратом этапов клинических исследований и в силу этических соображений ученые разработали микрофлюидную технологию «орган-на-чипе» (рис. 1). «Орган-на-чипе» представляет собой прозрачную пластину с нанесёнными микрофлюидными каналами и ячейками. В ячейки помещают трёхмерные клеточные культуры определённого органа, а через каналы подают питательные среды, необходимые для их жизнедеятельности.  Пластина оборудована датчиками, позволяющими отслеживать состояние клеточной системы в режиме реального времени [1].  Что такое микрофлюидика? Микрофлюидика— это наука, изучающая поведения малых объемов и потоков жидкостей при их нахождении (движении) в микроразмерных пространствах. Микрофлюидные каналы воспроизводят движение крови, лимфы или других биологических жидкостей. Благодаря этому в технологии «орган-на-чипе» воспроизводится перфузия, которая необходима для нормального функционирования клеток."
"Как ChatGPT усугубляет психологические проблемы пользователей, которые используют его в качестве психолога",https://habr.com/ru/articles/907902/,MikhailKomlev,2025-05-08T11:15:46.000Z,,,,+5,"Раскрываю механизмы ChatGPT, благодаря которым он усугубляет психологические проблемы пользователей, которые используют его в качестве психолога."
Обзор пяти докладов конференции PgBootcamp 2025,https://habr.com/ru/articles/907900/,OlegIct,2025-05-08T11:12:16.000Z,,,,+5,"В статье обзор пяти докладов прошедшей в апреле 2025 года конференции PgBootcamp. Даже на тех конференциях, которые я посещал, мне было бы интересно почитать обзор докладов, но я их не встречал. Иногда можно найти статью к докладу, но для большинства докладов на конференциях такого формата нет. По какой-то причине, обзоры докладов с конференций - редкость. Я решил написать обзор, возможно он окажется полезен.Доклады конференции PgBootcamp недавно выложили в общий доступ и их можно скачать и посмотреть. ВведениеДоклады конференций полезны тем, что содержат описание того, что актуально при работе с PostgreSQL. Организаторы выбирают наиболее интересные доклады и не пропускают то, что уже всем известно. О конференции PgConf я знал давно, а о конференции PgBootcamp я узнал год назад. За это время прошли три конференции: в Казани, Минске и Екатеринбурге. Архив докладов есть на сайте pgbootcamp.ru (регистрироваться на сайте не нужно, в ""Программе"" - список докладов, внизу каждого доклада ссылка на видеозапись доклада).Перед очередной конференцией можно бесплатно зарегистрироваться онлайн и оффлайн, она однодневная и проходит параллельно в двух залах. Регистрация на конференции полезна тем, что, что присылается ссылка на трансляцию и запись можно просматривать во время и сразу после окончания конференции. Без регистрации доклады становятся доступны только через 2-3 недели."
Иностранные ИТ-компании: есть ли путь назад в Россию. Взгляд маркетолога,https://habr.com/ru/articles/907866/,Perfidious_8,2025-05-08T10:38:47.000Z,,,,+2,"После новости о возвращении компании Ariston в Россию появились известия о подобных планах других компаний. Правда, не по всем возвращенцам, как, например, Киа, информация подтверждается, но для ответственных за стратегическое планирование российских компаний вопрос встаёт ребром — что будет, если SAP, Microsoft и другие западные ИТ-компании решат вернуться? Какие выгоды и риски это несёт российским игрокам?  Что ещё учесть в стратегических маркетинговых планах?"
Переобучение нейронных связей как терапия от хронической боли,https://habr.com/ru/articles/907890/,MisterClever,2025-05-08T10:32:57.000Z,,,,+5,"Любопытно, но потенциал нашего мозга помогает куда более гибко реагировать на раздражители. Терпеть неудобства бесконечное количество времени – невозможно. А что если переобучиться и иначе смотреть на дискомфорт и боль? Как показывают материалы нового исследования – это действительно помогает."
Часть 2. Векторизация и SIMD в Go: ускорение поиска и сравнения в массивах,https://habr.com/ru/companies/oleg-bunin/articles/905968/,igoroutine,2025-05-08T10:30:40.000Z,,,,+18,"Ускорить простые задачи, вроде поиска в массиве и сравнения слайсов, поможет мощь SIMD. Эти векторные инструкции, которые обрабатывают десятки байт данных за один такт процессора, отличная замена традиционным циклам. Во второй части статьи мы погружаемся глубже в практическое применение SIMD в Go-ассемблере, реализуем функцию SliceContainsV1 и изучим, как с помощью VADD, VDUP и других инструкций можно добиться 10–14-кратного ускорения простых задач.Из этой статьи вы узнаете:•  Как устроено сравнение массивов с помощью SIMD-инструкций;•  Почему векторизация быстрее бинарного поиска;•  Как правильно работать с регистрами, фреймами и указателями в Go-ассемблере;•  Что нужно учесть при переносимости и поддержке низкоуровневого кода;•  Когда ассемблер оправдан и безопасен в реальных проектах на Go.Информация будет актуальна как разработчикам, оптимизирующим критически важный код, так и тем, кто хочет глубже понять архитектуру выполнения и взаимодействие с «железом».В первой части статьи мы разобрали саму идею ускорения кода на Go с помощью ассемблера. А в этой разберём её практическое применение."
Веб-камера — глаза робота: пишу веб-приложение на FastApi для управления DIY-проектом. Часть 1,https://habr.com/ru/companies/first/articles/907394/,FirstJohn,2025-05-08T10:15:37.000Z,,,,+11,"Эта статья открывает цикл публикаций о создании open-source веб-приложения для стриминга видео с веб-камеры и управления роботом. Приложение позволит транслировать видео с камеры в реальном времени и отправлять команды управления роботом через интерфейс. Думаю, статья будет интересна веб-программистам, интересующимся работой с видеостримингом и FastAPI, а также робототехникам и энтузиастам DIY-проектов.Идея проекта возникла из моего интереса к робототехнике и веб-программированию. Ранее в статье DIY-проект: гусеничная платформа с ИК-управлением на Arduino я создал гусеничную платформу на базе Iscra mini, управляемую ИК-пультом, и захотел развить эту платформу.В качестве камеры я планирую использовать экшн-камеру, которая может работать как веб-камера. Если она окажется несовместимой с Linux, её можно будет заменить обычной веб-камерой. Основная цель проекта — создать гибкое решение, которое будет полезным для разных DIY-проектов."
Как я (не) стал писателем,https://habr.com/ru/articles/907882/,psychobrainkiller,2025-05-08T10:15:29.000Z,,,,+7,"Привет, народ!Некоторое время назад по заказу своего уже бывшего работодателя я занимался графоманией опубликовал здесь свою первую статью, которая неожиданно резко взлетела, собрав за первые сутки 24К, а за несколько дней, пока её активно читали и комментировали — уже порядка 35К просмотров. В данный момент счётчик остановился на 38 тысячах просмотров, и я с уверенностью могу сказать, что бОльшее количество людей не читало меня нигде и никогда. С учётом того, что статья была написана с отдельного свежезарегистрированного аккаунта — результат оказался тем более удивительным. С одной стороны я был впечатлён внезапным успехом, с другой — знатно подгорел очком, ведь у одной небольшой статьи просмотров оказалось примерно в 5–6 раз больше, чем у написанной мной книги, выложенной на помойке для сортирного чтива вроде ЛитРПГ Автор Тудей году эдак в 2023-м. Что собственно и побудило меня поведать печальную историю своего литературного (пока что) провала, дабы в числе прочего отрезвить мечтающих стать профессиональным писателем в нашей очень грустной с точки зрения литературы стране. История, тем не менее, будет длинной и личной, так что рецепта как не обосраться за семь дней написать шедевр — не ждите."
"Вторжение «похитителей журналов»: фирмы, которые покупают научные журналы и превращают их мусорные издания",https://habr.com/ru/articles/907772/,SLY_G,2025-05-08T09:42:23.000Z,,,,+3,"Аналитики, занимающиеся вопросами целостности научных исследований, предупреждают, что «похитители журналов» — компании, приобретающие научные журналы у авторитетных издательств, — превращают достойные некогда издания в низкокачественные публикации с сомнительной практикой.В анализе, опубликованном в январе в репозитории препринтов Zenodo1, исследователи выявили три десятка журналов, которые попали в затруднительное положение после того, как их купила сеть недавно созданных международных компаний, не имеющих опыта работы в издательском бизнесе. После проведённого расследования научная база данных Scopus исключила эти журналы из своего индекса.«Мы обнаружили по меньшей мере 36 журналов, но думаем, что их может быть больше», — говорит соавтор исследования Альберто Мартин-Мартин, специалист по информатике из Университета Гранады (Испания). Nature удалось связаться с одной из компаний, названных в исследовании, — издательством Oxbridge, которое оспаривает обвинения."
"MySQL репликация: проблемы, решения, практические рекомендации",https://habr.com/ru/articles/907876/,offiziellen,2025-05-08T09:34:30.000Z,,,,+5,"Вопрос ""какая репликация MySQL лучшая?"" звучит часто. Ответ, как водится в сложных системах, – ""зависит от ситуации"". Нет универсального решения. Выбор оптимального метода репликации всегда компромисс. Приходится искать золотую середину между тем, насколько данные должны быть одинаковыми везде, скоростью работы, бесперебойностью и тем, насколько сложно все это настроить. Посмотрим внимательнее на главные способы. Это поможет сделать осознанный выбор."
Гарантийный профиль разгона Intel Core Ultra 200S: бесплатный буст производительности для игр,https://habr.com/ru/companies/x-com/articles/907874/,Xcom-shop,2025-05-08T09:34:20.000Z,,,,+1,"Знаете, как бывает — купишь новый процессор для игр, а он не оправдывает ожиданий. Особенно обидно, когда речь идет о флагманской линейке, за которую отдал немалые деньги. Именно такая ситуация сложилась с процессорами Intel Core Ultra 200S, которые многих разочаровали своей производительностью. Но похоже, Intel нашла способ исправить ситуацию, причем весьма нестандартным образом."
"Коммифора, клонирование растений и поиск глубинного смысла",https://habr.com/ru/articles/907778/,CatScience,2025-05-08T09:20:21.000Z,,,,+16,"Сегодня я хочу понудеть. Но как умеренно приличный человек, я считаю, что неправильно это делать без повода. Поэтому вот вам повод, подходящий для околонаучного хаба.Лет тридцать назад в одной из пещер Иудейской пустыни исследователи нашли семечко. Фиг знает почему и зачем, но человеки решили провести радиоуглеродный анализ его оболочки.Приборчик попикал, поморгал лампочками и показал, что семечко появилось на свет где-то в период между 993 и 1202 годами – то есть вполне возможно, что оно ровесник ближневосточных крестоносных королевств.Собственно, увидев, что семечко реально древнее, его попробовали посадить. И оно, внезапно, проросло. Проросло настолько хорошо, что дерево к настоящему моменту вымахало уже почти на трёхметровую высоту и стало поводом для научной статьи о себе в солидном «Communications Biology»."
Большой лазерный гравер своими руками,https://habr.com/ru/articles/907868/,Random806,2025-05-08T09:15:18.000Z,,,,+28,"Привет, Хабр! В этой статье речь пойдет о лазерном ЧПУ-станке, который наша студенческая команда делала на 2ом курсе в рамках университетской проектной практики. Основная цель материала - поделиться личным опытом и дать обзорное представление о том, как такие устройства можно собирать. Будет много картинок, ссылок на смежные темы и субъективного мнения."
Полный гайд по инструментам службы поддержки в большой компании,https://habr.com/ru/companies/avito/articles/907404/,DKrupenin,2025-05-08T09:12:14.000Z,,,,+14,"Привет! Меня зовут Дмитрий Крупенин, я руковожу продуктовой разработкой инструментов саппорта в Авито, создаю интересные внутренние продукты для операторов поддержки. В статье я собрал список инструментов, которыми пользуются в работе сотрудники саппорта. Описал основные функции, рассказал, какие программы используем мы в Авито, а какими пользуются другие крупные компании на рынке.Текст будет полезен руководителям служб поддержки и кол-центров, которые управляют командами от 500 человек, а также тем, кто разрабатывает похожие инструменты."
Skype всё! Преходим на p2p обмен файлами с Tuna,https://habr.com/ru/companies/tuna/articles/907760/,jidckii,2025-05-08T09:05:33.000Z,,,,+7,"Как уже известно Microsoft закрыли Skype и обмениваться файлами стало негде. По этому в этой статье мы разберём функционал нашего сервиса Tuna туннели и как с его помощью можно легко обмениваться файлами напрямую, без отгрузки их в сторонние сервисы."
Доработка китайской электрогитары ужасного качества,https://habr.com/ru/companies/ruvds/articles/893674/,Lunathecat,2025-05-08T09:01:11.000Z,,,,+52,"Привет, Хабр! Станки с ЧПУ и продвинутые технологии ускоренной сушки древесины позволили азиатским предпринимателям наводнить рынок хорошими электрогитарами по весьма доступным ценам. Сегодня, чтобы найти по-настоящему плохой инструмент, нужно ещё постараться.

И мне это удалось. Для экспериментов со звукоснимателями и темброблоками был приобретён подержанный синглкат TERRIS TLP-039 YW с некоторыми повреждениями корпуса. Внутри всё оказалось гораздо хуже, чем снаружи.
Однако даже такой массогабаритный макет электрогитары можно превратить в играбельный и нормально звучащий инструмент."
Централизованная аналитика через Power BI и Excel: как построить управляемый куб,https://habr.com/ru/articles/907752/,Conzol,2025-05-08T09:00:10.000Z,,,,+1,"Современный бизнес нуждается в гибкой и быстрой аналитике. Однако далеко не у всех компаний есть ресурсы, чтобы внедрить полноценное хранилище данных, построить витрины, разработать десятки отчётов и BI-дашбордов. И даже если такая система существует, запросы от пользователей зачастую выходят за пределы заранее разработанных визуализаций: ""А можно посмотреть это по неделям, но только по новым клиентам и только для региона X, исключая сегмент Y?"".В этой статье я покажу, как с помощью Power BI и Excel можно построить модель, которая:- Даёт пользователям гибкость при анализе данных- Использует Power BI как логическую модель- Позволяет работать с моделью напрямую из Excel — без SQL и без BI-дэшбордов"
Привлекаем клиентам десятки тысяч подписчиков через Telegram Ads: кейсы и подходы,https://habr.com/ru/articles/907862/,krandix,2025-05-08T08:53:53.000Z,,,,-2,"Telegram — экосистема, в которой ежедневно появляются сотни тысяч новых пользователей. Рекламная платформа Telegram Ads позволяет точечно взаимодействовать с нужной аудиторией внутри самого мессенджера, но добиться стабильного и масштабируемого результата здесь можно только при выстроенной системе."
Как Duolingo юзает машинное обучение для прокачки английского: кратко и по делу,https://habr.com/ru/companies/datafeel/articles/907412/,Aleron75,2025-05-08T08:48:07.000Z,,,,0,"Теперь всё, что раньше делали люди — создание курсов, проверку ответов, адаптацию персонализированных заданий — почти полностью взял на себя ИИ.Duolingo — это уже давно не просто приложение с разноцветными совами и скучными заданиями. В 2025-м генеративный ИИ позволил Duolingo быстро создавать новые курсы, и за год почти удвоить число языковых курсов! Как им это удалось и что это значит лично для тебя — рассказываем подробнее..."
Agile и затянувшийся кризис разработки ПО,https://habr.com/ru/articles/907858/,aerlinn13,2025-05-08T08:44:21.000Z,,,,+12,"Я впервые столкнулась с Agile, когда устроилась работать в библиотеку. Меня наняли, чтобы помочь запустить новый центр цифровых гуманитарных исследований, и время от времени я взаимодействовала с командой разработчиков библиотеки – мы создавали инструменты для поддержки проектов. В этой команде было около шести человек, и я сразу заметила, что они работают иначе, чем сотрудники из других отделов.На встречах они не обсуждали функциональность продукта, а говорили о «пользовательских историях» – маленьких повествованиях, описывающих фичи. Каждой такой истории присваивались «story points» — условные единицы, оценивающие объём усилий, необходимых для выполнения задачи. Каждое утро они проводили «стендапы» – короткие собрания, на которых все стоят. В центре их офиса стояла доска, на которую они клеили стикеры и передвигали их по колонкам в зависимости от статуса задачи. Они работали «спринтами» – двухнедельными циклами, посвящёнными определённым задачам.На общих совещаниях менеджер команды показывал прогресс с помощью специального ПО с дашбордом, отображающим статус всех проектов. Он также мог показать график «velocity» — скорости выполнения задач, с историей изменений и прогнозами.Так я и узнала, что такое Agile — метод управления разработкой, который получил колоссальную популярность в технической среде и, всё чаще, за её пределами (один TED-спикер даже рассказывал, как внедрил Agile дома, в семье).Честно говоря, я была впечатлена. В своей работе я часто чувствовала себя потерянной: не до конца понимала, продвигаюсь ли я вперёд или делаю что-то действительно важное. А разработчики, казалось, точно знали, что делают. Если возникала проблема — ничего страшного, они просто с ней разбирались. Они понимали, что требования будут меняться, и двухнедельные спринты позволяли гибко перестраиваться: заменить одну фичу на другую или перейти на другой фреймворк."
Заменить программистов на ИИ? А вы все учли?,https://habr.com/ru/articles/907850/,JustTry13,2025-05-08T08:16:02.000Z,,,,+2,"Видео, статьи и обсуждения про ИИ и замену им разработчиков появляются постоянно, но во многих из них встречаются спорные заявления и недомолвки. Мне кажутся глупыми слова, что ИИ заменит программистов. Ведь разве такое вообще возможно?Программист – это тот, кто создает программы. Программы нужны, и их, скорей всего, будут создавать, пока жива наша цивилизация. И я хочу описать, что мне кажется неправильным в разных заявлениях про замену программистов."
Моноколесо? — дайте два! И почему для меня это идеальный транспорт,https://habr.com/ru/companies/timeweb/articles/906582/,CyberexTech,2025-05-08T08:05:59.000Z,,,,+45,"Привет, Хабр!Как вы можете догадаться из заголовка, речь пойдет о моноколесе. Но в данной статье я не буду пересказывать историю его создания и другую подобную информацию, которая и так уже тысячу раз была опубликована в других статьях. В данной статье хочу поделиться личным опытом использования моноколеса и почему я считаю его идеальным транспортом для повседневного использования и путешествий. Впереди много картинок, так что присоединяйтесь!"
"Разбогатеть на добыче угля, тюльпанах и кукурузе: четыре экономические стратегии на все случаи жизни",https://habr.com/ru/companies/ru_mts/articles/907694/,masha_games,2025-05-08T08:00:57.000Z,,,,+43,"Привет, Хабр! Меня зовут Маша, я люблю настольные игры и пишу о них для блога МТС. У меня есть свой клуб настольных игр, где я каждую неделю провожу игротеки. За четыре года сыграла в 50 настолок, а в личной коллекции собрала 35 игр, не считая дополнений. Так что могу говорить о настолках часами! В прошлый раз я писала об играх по вселенной Лавкрафта. Сегодня хочу рассказать об экономических стратегиях: «Время кофе», «Индустрия», «Тюльпаномания» и «Зелень» — вот вам еще одна идея, чем заняться на майских. Все они играются довольно быстро — от 15 до 70 минут. В них встречаются похожие механики, но с модификациями. Изюминкой экономических стратегий можно считать разнообразие сеттингов — это заметно даже на примере маленькой подборки, ниже убедитесь. Приступим!"
Создаем свой RAG: введение в LangGraph,https://habr.com/ru/articles/907844/,Viacheslav-hub,2025-05-08T07:53:31.000Z,,,,+4,"Привет, Хабр! В этой статье мы рассмотрим LangGraph — инструмент для построения сложных RAG-систем. Разберём его ключевые концепции и архитектурные принципы. В следующей части перейдём к практической реализации: изучим компоненты RAG-систем и способы их интеграции"
"«Не бойтесь AI, учитесь им пользоваться»: реальный опыт интеграции нейросетей в детское IT-образование",https://habr.com/ru/articles/907840/,okssell,2025-05-08T07:44:49.000Z,,,,+2,"В 2023 году мы столкнулись с интересной ситуацией: ученики нашей школы программирования начали тайком использовать ChatGPT для выполнения домашних заданий. Многие преподаватели первой реакцией выбрали запрет — стандартный образовательный рефлекс на технологии, которые могут привести к ""читерству"".Но после долгих дискуссий мы решили пойти противоположным путём. Вместо того чтобы бороться с AI-инструментами, мы разработали методику интеграции нейросетей в образовательный процесс."
"Как сделать мобильное приложение, если у тебя лапки? Путь от PWA до TWA",https://habr.com/ru/companies/selectel/articles/907834/,Doctor_IT,2025-05-08T07:35:42.000Z,,,,+48,"Привет, Хабр! Меня зовут Влад, и я тот самый человек, который привык использовать костыли в решении задач. По крайней мере, я считаю, что это лучший подход при подготовке MVP. Яркий пример — прототипирование простых скриптов под микроконтроллеры на MicroPy или десктопных приложений на Electron. Но, как оказалось, это не все виды ухищрений в разработке.

Если вы веб-разработчик, но руки «чешутся» написать мобильное приложение, варианты есть. В этой статье я расскажу, как создать собственное прогрессивное веб-приложение (PWA) и доработать его до TWA, чтобы потом протестировать и опубликовать в разных сторах. Никакого rocket science, просто небольшое пособие, которое основывается на моем опыте. Подробности под катом."
"Как настроить баннер cookie-согласия по требованиям GDPR, Google Consent Mode и законодательства разных стран",https://habr.com/ru/articles/907836/,dev_family,2025-05-08T07:26:57.000Z,,,,+2,"В современном вебе защита персональных данных – неотъемлемая часть ответственной разработки. Один из ключевых элементов – получение согласия пользователя на использование cookie-файлов. Несоблюдение этих требований может повлечь не только серьёзные штрафы, но и подорвать доверие аудитории.В этой статье мы разберём:· Зачем нужно согласие на cookie?· Какие бывают типы cookie?· Что такое Google Consent Mode?· Как реализовать баннер согласия?· Как управлять куки в зависимости от предпочтений пользователя?· Как проверить, что настройки согласия работают?Зачем нужно согласие на cookie?А также приведем примеры политик использования файлов cookie."
Учёные предлагают программировать домашних роботов на выполнение дополнительных бытовых задач,https://habr.com/ru/articles/907768/,SLY_G,2025-05-08T07:25:46.000Z,,,,+3,"В наше время, когда мы изо всех сил пытаемся соответствовать ожиданиям общества в отношении продуктивности, производительности и оптимизации времени, правильно ли, что наши роботы-пылесосы и другие «умные» приборы бездействуют большую часть дня?Специалисты по информатике из Университета Бата (Великобритания) считают, что нет. В своей новой работе они предлагают более 100 способов использования скрытого потенциала наших роботизированных устройств. По мнению исследователей, эти устройства можно перепрограммировать на выполнение полезных задач по дому помимо их основных функций, заставляя их двигаться в то время, в которое они обычно простаивают.Новые функции могут включать в себя игру с кошкой, полив растений, перенос продуктов из машины на кухню, доставку завтрака в постель и закрытие окон во время дождя."
